filepath,category,width,height
dataset/train/others/other_0159_augmented_1.jpeg,others,310,552
dataset/train/others/other_0206_augmented_1.jpeg,others,480,640
dataset/train/others/other_0265_augmented_4.jpeg,others,480,640
dataset/train/others/other_0058_augmented_4.jpeg,others,506,674
dataset/train/others/other_0005_augmented_1.jpeg,others,480,640
dataset/train/others/other_0238_augmented_1.jpeg,others,480,640
dataset/train/others/other_0096.jpeg,others,481,640
dataset/train/others/other_0196_augmented_3.jpeg,others,480,640
dataset/train/others/other_0113_augmented_6.jpeg,others,388,517
dataset/train/others/other_0170_augmented_3.jpeg,others,558,742
dataset/train/others/other_0079.jpeg,others,480,640
dataset/train/others/other_0080_augmented_4.jpeg,others,480,640
dataset/train/others/other_0187_augmented_4.jpeg,others,480,640
dataset/train/others/other_0014_augmented_6.jpeg,others,480,640
dataset/train/others/other_0077_augmented_3.jpeg,others,480,640
dataset/train/others/other_0229_augmented_6.jpeg,others,360,640
dataset/train/others/other_0217_augmented_6.jpeg,others,559,746
dataset/train/others/other_0049_augmented_3.jpeg,others,480,640
dataset/train/others/other_0091_augmented_3.jpeg,others,538,717
dataset/train/others/other_0215.jpeg,others,526,640
dataset/train/others/other_0102_augmented_1.jpeg,others,480,640
dataset/train/others/other_0161_augmented_4.jpeg,others,480,640
dataset/train/others/other_0267_augmented_0.jpeg,others,525,700
dataset/train/others/other_0204_augmented_5.jpeg,others,480,640
dataset/train/others/other_0039_augmented_5.jpeg,others,480,640
dataset/train/others/other_0064_augmented_0.jpeg,others,480,640
dataset/train/others/other_0007_augmented_5.jpeg,others,640,480
dataset/train/others/other_0259_augmented_0.jpeg,others,422,563
dataset/train/others/other_0194_augmented_7.jpeg,others,481,642
dataset/train/others/other_0131_augmented_8.jpeg,others,451,602
dataset/train/others/other_0172_augmented_7.jpeg,others,480,640
dataset/train/others/other_0111_augmented_2.jpeg,others,480,640
dataset/train/others/other_0184.jpeg,others,360,640
dataset/train/others/other_0082_augmented_0.jpeg,others,480,640
dataset/train/others/other_0185_augmented_0.jpeg,others,524,698
dataset/train/others/other_0075_augmented_7.jpeg,others,480,640
dataset/train/others/other_0016_augmented_2.jpeg,others,480,640
dataset/train/others/other_0248_augmented_7.jpeg,others,480,640
dataset/train/others/other_0215_augmented_2.jpeg,others,473,575
dataset/train/others/other_0028_augmented_2.jpeg,others,360,640
dataset/train/others/other_0036_augmented_8.jpeg,others,480,640
dataset/train/others/other_0093_augmented_7.jpeg,others,480,640
dataset/train/others/other_0008_augmented_8.jpeg,others,395,527
dataset/train/others/other_0235_augmented_8.jpeg,others,447,596
dataset/train/others/other_0242.jpeg,others,480,640
dataset/train/others/other_0163_augmented_0.jpeg,others,481,640
dataset/train/others/other_0100_augmented_5.jpeg,others,480,640
dataset/train/others/other_0160.jpeg,others,360,640
dataset/train/others/other_0131_augmented_3.jpeg,others,480,640
dataset/train/others/other_0152_augmented_6.jpeg,others,506,675
dataset/train/others/other_0025.jpeg,others,480,640
dataset/train/others/other_0027_augmented_4.jpeg,others,480,640
dataset/train/others/other_0044_augmented_1.jpeg,others,481,640
dataset/train/others/other_0019_augmented_4.jpeg,others,295,640
dataset/train/others/other_0224_augmented_4.jpeg,others,506,674
dataset/train/others/other_0247_augmented_1.jpeg,others,481,640
dataset/train/others/other_0120_augmented_4.jpeg,others,435,579
dataset/train/others/other_0143_augmented_1.jpeg,others,440,585
dataset/train/others/other_0008_augmented_3.jpeg,others,477,636
dataset/train/others/other_0235_augmented_3.jpeg,others,474,632
dataset/train/others/other_0256_augmented_6.jpeg,others,480,640
dataset/train/others/other_0268_augmented_6.jpeg,others,480,640
dataset/train/others/other_0036_augmented_3.jpeg,others,480,640
dataset/train/others/other_0055_augmented_6.jpeg,others,455,606
dataset/train/others/other_0249.jpeg,others,360,640
dataset/train/others/other_0137.jpeg,others,480,640
dataset/train/others/other_0196_augmented_8.jpeg,others,480,640
dataset/train/others/other_0150_augmented_2.jpeg,others,480,640
dataset/train/others/other_0133_augmented_7.jpeg,others,640,481
dataset/train/others/other_0188_augmented_2.jpeg,others,390,520
dataset/train/others/other_0170_augmented_8.jpeg,others,481,640
dataset/train/others/other_0218_augmented_0.jpeg,others,480,640
dataset/train/others/other_0046_augmented_5.jpeg,others,480,640
dataset/train/others/other_0025_augmented_0.jpeg,others,480,640
dataset/train/others/other_0078_augmented_5.jpeg,others,480,640
dataset/train/others/other_0245_augmented_5.jpeg,others,536,715
dataset/train/others/other_0226_augmented_0.jpeg,others,480,640
dataset/train/others/other_0072.jpeg,others,480,640
dataset/train/others/other_0141_augmented_5.jpeg,others,480,640
dataset/train/others/other_0122_augmented_0.jpeg,others,480,640
dataset/train/others/other_0049_augmented_8.jpeg,others,574,765
dataset/train/others/other_0077_augmented_8.jpeg,others,559,746
dataset/train/others/other_0069_augmented_2.jpeg,others,497,663
dataset/train/others/other_0254_augmented_2.jpeg,others,480,640
dataset/train/others/other_0237_augmented_7.jpeg,others,683,512
dataset/train/others/other_0209_augmented_7.jpeg,others,480,640
dataset/train/others/other_0057_augmented_2.jpeg,others,360,640
dataset/train/others/other_0034_augmented_7.jpeg,others,480,640
dataset/train/others/other_0091_augmented_8.jpeg,others,480,640
dataset/train/others/other_0199_augmented_5.jpeg,others,480,640
dataset/train/others/other_0098_augmented_0.jpeg,others,480,640
dataset/train/others/other_0156_augmented_7.jpeg,others,403,537
dataset/train/others/other_0135_augmented_2.jpeg,others,480,640
dataset/train/others/other_0121.jpeg,others,360,640
dataset/train/others/other_0168_augmented_7.jpeg,others,460,613
dataset/train/others/other_0064.jpeg,others,480,640
dataset/train/others/other_0115_augmented_8.jpeg,others,446,594
dataset/train/others/other_0243_augmented_0.jpeg,others,523,698
dataset/train/others/other_0220_augmented_5.jpeg,others,480,640
dataset/train/others/other_0040_augmented_0.jpeg,others,480,640
dataset/train/others/other_0023_augmented_5.jpeg,others,408,542
dataset/train/others/other_0179_augmented_0.jpeg,others,365,650
dataset/train/others/other_0147_augmented_0.jpeg,others,480,640
dataset/train/others/other_0124_augmented_5.jpeg,others,480,640
dataset/train/others/other_0012_augmented_8.jpeg,others,505,642
dataset/train/others/other_0211_augmented_8.jpeg,others,480,640
dataset/train/others/other_0089_augmented_7.jpeg,others,480,640
dataset/train/others/other_0051_augmented_7.jpeg,others,360,640
dataset/train/others/other_0032_augmented_2.jpeg,others,480,640
dataset/train/others/other_0252_augmented_7.jpeg,others,480,640
dataset/train/others/other_0231_augmented_2.jpeg,others,480,640
dataset/train/others/other_0208.jpeg,others,480,640
dataset/train/others/other_0176.jpeg,others,480,640
dataset/train/others/other_0137_augmented_6.jpeg,others,544,725
dataset/train/others/other_0154_augmented_3.jpeg,others,480,640
dataset/train/others/other_0109_augmented_6.jpeg,others,355,632
dataset/train/others/other_0199.jpeg,others,480,640
dataset/train/others/other_0222_augmented_1.jpeg,others,481,640
dataset/train/others/other_0241_augmented_4.jpeg,others,480,640
dataset/train/others/other_0021_augmented_1.jpeg,others,480,640
dataset/train/others/other_0033.jpeg,others,360,640
dataset/train/others/other_0042_augmented_4.jpeg,others,480,640
dataset/train/others/other_0118_augmented_1.jpeg,others,442,589
dataset/train/others/other_0126_augmented_1.jpeg,others,481,640
dataset/train/others/other_0145_augmented_4.jpeg,others,640,360
dataset/train/others/other_0030_augmented_6.jpeg,others,416,555
dataset/train/others/other_0053_augmented_3.jpeg,others,480,640
dataset/train/others/other_0233_augmented_6.jpeg,others,480,640
dataset/train/others/other_0250_augmented_3.jpeg,others,480,640
dataset/train/others/other_0164_augmented_4.jpeg,others,360,640
dataset/train/others/other_0107_augmented_1.jpeg,others,480,640
dataset/train/others/other_0139_augmented_1.jpeg,others,480,640
dataset/train/others/other_0048.jpeg,others,480,640
dataset/train/others/other_0094_augmented_3.jpeg,others,480,640
dataset/train/others/other_0271_augmented_3.jpeg,others,480,640
dataset/train/others/other_0212_augmented_6.jpeg,others,391,520
dataset/train/others/other_0072_augmented_3.jpeg,others,480,640
dataset/train/others/other_0011_augmented_6.jpeg,others,481,640
dataset/train/others/other_0182_augmented_4.jpeg,others,543,724
dataset/train/others/other_0224.jpeg,others,480,640
dataset/train/others/other_0085_augmented_4.jpeg,others,480,640
dataset/train/others/other_0128_augmented_6.jpeg,others,442,589
dataset/train/others/other_0175_augmented_3.jpeg,others,480,640
dataset/train/others/other_0116_augmented_6.jpeg,others,480,640
dataset/train/others/other_0193_augmented_3.jpeg,others,407,543
dataset/train/others/other_0063_augmented_4.jpeg,others,455,607
dataset/train/others/other_0260_augmented_4.jpeg,others,360,640
dataset/train/others/other_0105_augmented_5.jpeg,others,489,653
dataset/train/others/other_0166_augmented_0.jpeg,others,481,640
dataset/train/others/other_0158_augmented_0.jpeg,others,480,640
dataset/train/others/other_0230_augmented_8.jpeg,others,360,640
dataset/train/others/other_0033_augmented_8.jpeg,others,411,730
dataset/train/others/other_0096_augmented_7.jpeg,others,481,640
dataset/train/others/other_0210_augmented_2.jpeg,others,360,640
dataset/train/others/other_0013_augmented_2.jpeg,others,563,751
dataset/train/others/other_0070_augmented_7.jpeg,others,480,640
dataset/train/others/other_0180_augmented_0.jpeg,others,360,640
dataset/train/others/other_0087_augmented_0.jpeg,others,480,640
dataset/train/others/other_0149_augmented_7.jpeg,others,487,649
dataset/train/others/other_0114_augmented_2.jpeg,others,481,640
dataset/train/others/other_0177_augmented_7.jpeg,others,429,572
dataset/train/others/other_0191_augmented_7.jpeg,others,480,640
dataset/train/others/other_0134_augmented_8.jpeg,others,480,640
dataset/train/others/other_0002_augmented_5.jpeg,others,308,547
dataset/train/others/other_0061_augmented_0.jpeg,others,480,640
dataset/train/others/other_0201_augmented_5.jpeg,others,480,640
dataset/train/others/other_0262_augmented_0.jpeg,others,461,615
dataset/train/others/other_0103_augmented_0.jpeg,others,552,415
dataset/train/others/other_0160_augmented_5.jpeg,others,360,640
dataset/train/others/other_0056_augmented_8.jpeg,others,480,640
dataset/train/others/other_0090_augmented_2.jpeg,others,480,640
dataset/train/others/other_0068_augmented_8.jpeg,others,360,640
dataset/train/others/other_0255_augmented_8.jpeg,others,480,640
dataset/train/others/other_0009.jpeg,others,480,640
dataset/train/others/other_0015_augmented_7.jpeg,others,480,640
dataset/train/others/other_0076_augmented_2.jpeg,others,480,640
dataset/train/others/other_0228_augmented_7.jpeg,others,480,640
dataset/train/others/other_0216_augmented_7.jpeg,others,360,640
dataset/train/others/other_0048_augmented_2.jpeg,others,480,640
dataset/train/others/other_0186_augmented_5.jpeg,others,480,640
dataset/train/others/other_0265.jpeg,others,480,640
dataset/train/others/other_0081_augmented_5.jpeg,others,397,707
dataset/train/others/other_0112_augmented_7.jpeg,others,480,640
dataset/train/others/other_0171_augmented_2.jpeg,others,480,640
dataset/train/others/other_0189_augmented_8.jpeg,others,360,640
dataset/train/others/other_0197_augmented_2.jpeg,others,480,640
dataset/train/others/other_0151_augmented_8.jpeg,others,480,640
dataset/train/others/other_0207_augmented_0.jpeg,others,480,640
dataset/train/others/other_0264_augmented_5.jpeg,others,480,640
dataset/train/others/other_0059_augmented_5.jpeg,others,480,640
dataset/train/others/other_0004_augmented_0.jpeg,others,481,640
dataset/train/others/other_0067_augmented_5.jpeg,others,554,640
dataset/train/others/other_0239_augmented_0.jpeg,others,497,662
dataset/train/others/other_0162_augmented_1.jpeg,others,415,553
dataset/train/others/other_0101_augmented_4.jpeg,others,480,640
dataset/train/others/other_0092_augmented_6.jpeg,others,640,480
dataset/train/others/other_0074_augmented_6.jpeg,others,480,640
dataset/train/others/other_0017_augmented_3.jpeg,others,481,640
dataset/train/others/other_0249_augmented_6.jpeg,others,360,640
dataset/train/others/other_0214_augmented_3.jpeg,others,508,678
dataset/train/others/other_0029_augmented_3.jpeg,others,481,640
dataset/train/others/other_0184_augmented_1.jpeg,others,360,640
dataset/train/others/other_0083_augmented_1.jpeg,others,480,640
dataset/train/others/other_0173_augmented_6.jpeg,others,480,640
dataset/train/others/other_0110_augmented_3.jpeg,others,671,504
dataset/train/others/other_0232.jpeg,others,480,640
dataset/train/others/other_0195_augmented_6.jpeg,others,480,640
dataset/train/others/other_0266_augmented_1.jpeg,others,480,640
dataset/train/others/other_0205_augmented_4.jpeg,others,480,640
dataset/train/others/other_0038_augmented_4.jpeg,others,480,640
dataset/train/others/other_0065_augmented_1.jpeg,others,480,640
dataset/train/others/other_0006_augmented_4.jpeg,others,757,569
dataset/train/others/other_0258_augmented_1.jpeg,others,480,640
dataset/train/others/other_0248_augmented_0.jpeg,others,480,640
dataset/train/others/other_0016_augmented_5.jpeg,others,480,640
dataset/train/others/other_0075_augmented_0.jpeg,others,480,640
dataset/train/others/other_0028_augmented_5.jpeg,others,372,661
dataset/train/others/other_0215_augmented_5.jpeg,others,526,640
dataset/train/others/other_0185_augmented_7.jpeg,others,480,640
dataset/train/others/other_0120_augmented_8.jpeg,others,481,640
dataset/train/others/other_0245.jpeg,others,480,640
dataset/train/others/other_0100_augmented_2.jpeg,others,480,640
dataset/train/others/other_0163_augmented_7.jpeg,others,405,539
dataset/train/others/other_0093_augmented_0.jpeg,others,480,640
dataset/train/others/other_0194_augmented_0.jpeg,others,571,762
dataset/train/others/other_0039_augmented_2.jpeg,others,480,641
dataset/train/others/other_0204_augmented_2.jpeg,others,480,640
dataset/train/others/other_0267_augmented_7.jpeg,others,394,525
dataset/train/others/other_0259_augmented_7.jpeg,others,432,576
dataset/train/others/other_0007_augmented_2.jpeg,others,673,504
dataset/train/others/other_0064_augmented_7.jpeg,others,480,640
dataset/train/others/other_0224_augmented_8.jpeg,others,480,640
dataset/train/others/other_0019_augmented_8.jpeg,others,295,640
dataset/train/others/other_0027_augmented_8.jpeg,others,480,640
dataset/train/others/other_0082_augmented_7.jpeg,others,401,534
dataset/train/others/other_0183.jpeg,others,480,640
dataset/train/others/other_0111_augmented_5.jpeg,others,480,640
dataset/train/others/other_0172_augmented_0.jpeg,others,432,577
dataset/train/others/other_0029.jpeg,others,481,640
dataset/train/others/other_0229_augmented_1.jpeg,others,335,596
dataset/train/others/other_0077_augmented_4.jpeg,others,480,640
dataset/train/others/other_0014_augmented_1.jpeg,others,480,640
dataset/train/others/other_0049_augmented_4.jpeg,others,478,638
dataset/train/others/other_0217_augmented_1.jpeg,others,480,640
dataset/train/others/other_0187_augmented_3.jpeg,others,572,763
dataset/train/others/other_0161_augmented_3.jpeg,others,480,640
dataset/train/others/other_0102_augmented_6.jpeg,others,480,640
dataset/train/others/other_0091_augmented_4.jpeg,others,546,729
dataset/train/others/other_0212.jpeg,others,481,640
dataset/train/others/other_0196_augmented_4.jpeg,others,480,640
dataset/train/others/other_0058_augmented_3.jpeg,others,481,640
dataset/train/others/other_0265_augmented_3.jpeg,others,480,640
dataset/train/others/other_0206_augmented_6.jpeg,others,491,654
dataset/train/others/other_0091.jpeg,others,480,640
dataset/train/others/other_0238_augmented_6.jpeg,others,480,640
dataset/train/others/other_0005_augmented_6.jpeg,others,480,640
dataset/train/others/other_0080_augmented_3.jpeg,others,480,640
dataset/train/others/other_0170_augmented_4.jpeg,others,481,640
dataset/train/others/other_0113_augmented_1.jpeg,others,480,640
dataset/train/others/other_0272_augmented_1.jpeg,others,513,684
dataset/train/others/other_0211_augmented_4.jpeg,others,491,655
dataset/train/others/other_0071_augmented_1.jpeg,others,480,640
dataset/train/others/other_0012_augmented_4.jpeg,others,592,752
dataset/train/others/other_0181_augmented_6.jpeg,others,480,640
dataset/train/others/other_0204.jpeg,others,480,640
dataset/train/others/other_0167_augmented_6.jpeg,others,480,640
dataset/train/others/other_0104_augmented_3.jpeg,others,360,640
dataset/train/others/other_0159_augmented_6.jpeg,others,360,640
dataset/train/others/other_0097_augmented_1.jpeg,others,481,640
dataset/train/others/other_0087.jpeg,others,480,640
dataset/train/others/other_0190_augmented_1.jpeg,others,394,524
dataset/train/others/other_0060_augmented_6.jpeg,others,480,640
dataset/train/others/other_0003_augmented_3.jpeg,others,480,640
dataset/train/others/other_0263_augmented_6.jpeg,others,299,532
dataset/train/others/other_0200_augmented_3.jpeg,others,683,512
dataset/train/others/other_0086_augmented_6.jpeg,others,480,640
dataset/train/others/other_0148_augmented_1.jpeg,others,481,640
dataset/train/others/other_0068.jpeg,others,360,640
dataset/train/others/other_0176_augmented_1.jpeg,others,480,640
dataset/train/others/other_0115_augmented_4.jpeg,others,481,640
dataset/train/others/other_0213_augmented_0.jpeg,others,480,640
dataset/train/others/other_0270_augmented_5.jpeg,others,480,640
dataset/train/others/other_0010_augmented_0.jpeg,others,510,680
dataset/train/others/other_0073_augmented_5.jpeg,others,481,640
dataset/train/others/other_0183_augmented_2.jpeg,others,480,640
dataset/train/others/other_0145_augmented_8.jpeg,others,640,360
dataset/train/others/other_0106_augmented_7.jpeg,others,480,640
dataset/train/others/other_0165_augmented_2.jpeg,others,481,640
dataset/train/others/other_0138_augmented_7.jpeg,others,453,603
dataset/train/others/other_0095_augmented_5.jpeg,others,480,640
dataset/train/others/other_0253.jpeg,others,480,640
dataset/train/others/other_0192_augmented_5.jpeg,others,568,758
dataset/train/others/other_0001_augmented_7.jpeg,others,480,640
dataset/train/others/other_0062_augmented_2.jpeg,others,480,640
dataset/train/others/other_0202_augmented_7.jpeg,others,640,480
dataset/train/others/other_0261_augmented_2.jpeg,others,452,601
dataset/train/others/other_0042_augmented_8.jpeg,others,480,640
dataset/train/others/other_0084_augmented_2.jpeg,others,394,526
dataset/train/others/other_0241_augmented_8.jpeg,others,480,640
dataset/train/others/other_0195.jpeg,others,480,640
dataset/train/others/other_0129_augmented_0.jpeg,others,481,640
dataset/train/others/other_0117_augmented_0.jpeg,others,567,756
dataset/train/others/other_0174_augmented_5.jpeg,others,497,661
dataset/train/others/other_0240_augmented_2.jpeg,others,463,617
dataset/train/others/other_0223_augmented_7.jpeg,others,480,640
dataset/train/others/other_0043_augmented_2.jpeg,others,556,742
dataset/train/others/other_0020_augmented_7.jpeg,others,565,423
dataset/train/others/other_0085_augmented_8.jpeg,others,464,619
dataset/train/others/other_0228.jpeg,others,480,640
dataset/train/others/other_0260_augmented_8.jpeg,others,360,640
dataset/train/others/other_0063_augmented_8.jpeg,others,480,640
dataset/train/others/other_0155_augmented_5.jpeg,others,480,640
dataset/train/others/other_0136_augmented_0.jpeg,others,480,640
dataset/train/others/other_0108_augmented_0.jpeg,others,480,640
dataset/train/others/other_0052_augmented_5.jpeg,others,483,643
dataset/train/others/other_0044.jpeg,others,481,640
dataset/train/others/other_0031_augmented_0.jpeg,others,480,640
dataset/train/others/other_0251_augmented_5.jpeg,others,480,640
dataset/train/others/other_0232_augmented_0.jpeg,others,480,640
dataset/train/others/other_0164_augmented_8.jpeg,others,360,640
dataset/train/others/other_0119_augmented_7.jpeg,others,640,481
dataset/train/others/other_0182_augmented_8.jpeg,others,480,640
dataset/train/others/other_0144_augmented_2.jpeg,others,480,640
dataset/train/others/other_0127_augmented_7.jpeg,others,480,640
dataset/train/others/other_0101.jpeg,others,480,640
dataset/train/others/other_0221_augmented_3.jpeg,others,360,640
dataset/train/others/other_0242_augmented_6.jpeg,others,480,640
dataset/train/others/other_0022_augmented_3.jpeg,others,480,640
dataset/train/others/other_0041_augmented_6.jpeg,others,481,640
dataset/train/others/other_0099_augmented_6.jpeg,others,480,640
dataset/train/others/other_0134_augmented_4.jpeg,others,480,640
dataset/train/others/other_0157_augmented_1.jpeg,others,481,640
dataset/train/others/other_0169_augmented_1.jpeg,others,494,659
dataset/train/others/other_0033_augmented_4.jpeg,others,335,596
dataset/train/others/other_0050_augmented_1.jpeg,others,481,640
dataset/train/others/other_0230_augmented_4.jpeg,others,360,640
dataset/train/others/other_0253_augmented_1.jpeg,others,496,662
dataset/train/others/other_0013.jpeg,others,480,640
dataset/train/others/other_0178_augmented_6.jpeg,others,480,640
dataset/train/others/other_0125_augmented_3.jpeg,others,557,741
dataset/train/others/other_0146_augmented_6.jpeg,others,360,640
dataset/train/others/other_0156.jpeg,others,480,640
dataset/train/others/other_0088_augmented_1.jpeg,others,480,640
dataset/train/others/other_0189_augmented_4.jpeg,others,360,640
dataset/train/others/other_0024_augmented_6.jpeg,others,481,640
dataset/train/others/other_0047_augmented_3.jpeg,others,507,676
dataset/train/others/other_0219_augmented_6.jpeg,others,480,640
dataset/train/others/other_0227_augmented_6.jpeg,others,480,640
dataset/train/others/other_0244_augmented_3.jpeg,others,360,640
dataset/train/others/other_0269.jpeg,others,480,640
dataset/train/others/other_0079_augmented_3.jpeg,others,480,640
dataset/train/others/other_0132_augmented_1.jpeg,others,640,480
dataset/train/others/other_0151_augmented_4.jpeg,others,456,608
dataset/train/others/other_0236_augmented_1.jpeg,others,480,640
dataset/train/others/other_0255_augmented_4.jpeg,others,384,512
dataset/train/others/other_0005.jpeg,others,480,640
dataset/train/others/other_0068_augmented_4.jpeg,others,362,644
dataset/train/others/other_0035_augmented_1.jpeg,others,504,671
dataset/train/others/other_0056_augmented_4.jpeg,others,480,640
dataset/train/others/other_0208_augmented_1.jpeg,others,480,640
dataset/train/others/other_0198_augmented_3.jpeg,others,480,640
dataset/train/others/other_0123_augmented_6.jpeg,others,480,640
dataset/train/others/other_0140_augmented_3.jpeg,others,543,723
dataset/train/others/other_0140.jpeg,others,481,640
dataset/train/others/other_0045_augmented_7.jpeg,others,480,640
dataset/train/others/other_0026_augmented_2.jpeg,others,480,640
dataset/train/others/other_0246_augmented_7.jpeg,others,360,640
dataset/train/others/other_0225_augmented_2.jpeg,others,480,640
dataset/train/others/other_0018_augmented_2.jpeg,others,360,640
dataset/train/others/other_0006_augmented_8.jpeg,others,643,483
dataset/train/others/other_0038_augmented_8.jpeg,others,480,640
dataset/train/others/other_0205_augmented_8.jpeg,others,480,640
dataset/train/others/other_0153_augmented_0.jpeg,others,426,568
dataset/train/others/other_0130_augmented_5.jpeg,others,461,615
dataset/train/others/other_0257_augmented_0.jpeg,others,543,724
dataset/train/others/other_0234_augmented_5.jpeg,others,480,640
dataset/train/others/other_0009_augmented_5.jpeg,others,480,640
dataset/train/others/other_0054_augmented_0.jpeg,others,480,640
dataset/train/others/other_0037_augmented_5.jpeg,others,460,613
dataset/train/others/other_0269_augmented_0.jpeg,others,536,715
dataset/train/others/other_0101_augmented_8.jpeg,others,480,640
dataset/train/others/other_0052.jpeg,others,481,640
dataset/train/others/other_0142_augmented_7.jpeg,others,412,734
dataset/train/others/other_0121_augmented_2.jpeg,others,345,614
dataset/train/others/other_0117.jpeg,others,480,640
dataset/train/others/other_0234_augmented_4.jpeg,others,506,674
dataset/train/others/other_0257_augmented_1.jpeg,others,480,640
dataset/train/others/other_0009_augmented_4.jpeg,others,480,640
dataset/train/others/other_0037_augmented_4.jpeg,others,480,640
dataset/train/others/other_0054_augmented_1.jpeg,others,480,640
dataset/train/others/other_0269_augmented_1.jpeg,others,480,640
dataset/train/others/other_0053.jpeg,others,480,640
dataset/train/others/other_0121_augmented_3.jpeg,others,425,756
dataset/train/others/other_0142_augmented_6.jpeg,others,320,569
dataset/train/others/other_0116.jpeg,others,480,640
dataset/train/others/other_0026_augmented_3.jpeg,others,480,640
dataset/train/others/other_0045_augmented_6.jpeg,others,517,689
dataset/train/others/other_0225_augmented_3.jpeg,others,480,640
dataset/train/others/other_0246_augmented_6.jpeg,others,360,640
dataset/train/others/other_0018_augmented_3.jpeg,others,360,640
dataset/train/others/other_0130_augmented_4.jpeg,others,406,541
dataset/train/others/other_0153_augmented_1.jpeg,others,480,640
dataset/train/others/other_0255_augmented_5.jpeg,others,517,690
dataset/train/others/other_0236_augmented_0.jpeg,others,480,640
dataset/train/others/other_0004.jpeg,others,481,640
dataset/train/others/other_0068_augmented_5.jpeg,others,292,520
dataset/train/others/other_0056_augmented_5.jpeg,others,480,640
dataset/train/others/other_0035_augmented_0.jpeg,others,481,640
dataset/train/others/other_0208_augmented_0.jpeg,others,480,640
dataset/train/others/other_0160_augmented_8.jpeg,others,360,640
dataset/train/others/other_0198_augmented_2.jpeg,others,480,640
dataset/train/others/other_0186_augmented_8.jpeg,others,480,640
dataset/train/others/other_0140_augmented_2.jpeg,others,481,640
dataset/train/others/other_0123_augmented_7.jpeg,others,480,640
dataset/train/others/other_0141.jpeg,others,480,640
dataset/train/others/other_0189_augmented_5.jpeg,others,360,640
dataset/train/others/other_0047_augmented_2.jpeg,others,480,640
dataset/train/others/other_0024_augmented_7.jpeg,others,481,640
dataset/train/others/other_0081_augmented_8.jpeg,others,411,732
dataset/train/others/other_0219_augmented_7.jpeg,others,415,553
dataset/train/others/other_0244_augmented_2.jpeg,others,360,640
dataset/train/others/other_0227_augmented_7.jpeg,others,480,640
dataset/train/others/other_0268.jpeg,others,480,640
dataset/train/others/other_0079_augmented_2.jpeg,others,480,640
dataset/train/others/other_0067_augmented_8.jpeg,others,527,608
dataset/train/others/other_0059_augmented_8.jpeg,others,480,640
dataset/train/others/other_0264_augmented_8.jpeg,others,3302,4403
dataset/train/others/other_0151_augmented_5.jpeg,others,389,519
dataset/train/others/other_0132_augmented_0.jpeg,others,742,556
dataset/train/others/other_0050_augmented_0.jpeg,others,518,689
dataset/train/others/other_0033_augmented_5.jpeg,others,360,640
dataset/train/others/other_0253_augmented_0.jpeg,others,480,640
dataset/train/others/other_0230_augmented_5.jpeg,others,294,523
dataset/train/others/other_0012.jpeg,others,504,640
dataset/train/others/other_0105_augmented_8.jpeg,others,480,640
dataset/train/others/other_0178_augmented_7.jpeg,others,480,640
dataset/train/others/other_0157.jpeg,others,481,640
dataset/train/others/other_0146_augmented_7.jpeg,others,360,640
dataset/train/others/other_0125_augmented_2.jpeg,others,386,513
dataset/train/others/other_0088_augmented_0.jpeg,others,480,640
dataset/train/others/other_0242_augmented_7.jpeg,others,480,640
dataset/train/others/other_0221_augmented_2.jpeg,others,360,640
dataset/train/others/other_0041_augmented_7.jpeg,others,481,640
dataset/train/others/other_0022_augmented_2.jpeg,others,480,640
dataset/train/others/other_0099_augmented_7.jpeg,others,480,640
dataset/train/others/other_0201_augmented_8.jpeg,others,545,727
dataset/train/others/other_0002_augmented_8.jpeg,others,310,552
dataset/train/others/other_0157_augmented_0.jpeg,others,481,640
dataset/train/others/other_0134_augmented_5.jpeg,others,480,640
dataset/train/others/other_0169_augmented_0.jpeg,others,480,640
dataset/train/others/other_0045.jpeg,others,480,640
dataset/train/others/other_0031_augmented_1.jpeg,others,480,640
dataset/train/others/other_0052_augmented_4.jpeg,others,403,536
dataset/train/others/other_0232_augmented_1.jpeg,others,480,640
dataset/train/others/other_0251_augmented_4.jpeg,others,457,609
dataset/train/others/other_0119_augmented_6.jpeg,others,640,481
dataset/train/others/other_0127_augmented_6.jpeg,others,480,640
dataset/train/others/other_0144_augmented_3.jpeg,others,480,640
dataset/train/others/other_0100.jpeg,others,480,640
dataset/train/others/other_0223_augmented_6.jpeg,others,480,640
dataset/train/others/other_0240_augmented_3.jpeg,others,475,633
dataset/train/others/other_0020_augmented_6.jpeg,others,555,416
dataset/train/others/other_0043_augmented_3.jpeg,others,389,519
dataset/train/others/other_0229.jpeg,others,360,640
dataset/train/others/other_0136_augmented_1.jpeg,others,471,629
dataset/train/others/other_0155_augmented_4.jpeg,others,480,640
dataset/train/others/other_0108_augmented_1.jpeg,others,480,640
dataset/train/others/other_0192_augmented_4.jpeg,others,480,640
dataset/train/others/other_0062_augmented_3.jpeg,others,480,640
dataset/train/others/other_0001_augmented_6.jpeg,others,489,652
dataset/train/others/other_0261_augmented_3.jpeg,others,481,640
dataset/train/others/other_0202_augmented_6.jpeg,others,734,551
dataset/train/others/other_0084_augmented_3.jpeg,others,480,640
dataset/train/others/other_0194.jpeg,others,480,640
dataset/train/others/other_0129_augmented_1.jpeg,others,490,652
dataset/train/others/other_0174_augmented_4.jpeg,others,469,625
